Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Exam_Score,Absence_Rate,Academic_Performance,Dropout_Risk_Index
22,4,71,0,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,53.5,29,50.64999999999999,34.6
21,5,91,2,6,3,3,3,0,1,0,0,0,0,1,1,0,0,0,67.5,9,62.85,26.6
25,3,82,2,5,1,1,1,0,1,0,1,0,0,1,0,0,1,0,49.0,18,52.3,31.200000000000003
20,4,73,3,6,0,0,0,0,1,1,1,0,1,0,0,0,0,1,47.5,27,48.85,40.8
20,4,64,0,5,1,1,1,1,1,0,0,0,1,0,0,1,0,0,54.0,36,55.8,27.4
21,4,77,0,9,1,1,1,1,1,0,0,1,0,0,0,1,0,0,52.5,23,45.15,42.2
20,4,82,2,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,57.0,18,57.9,28.200000000000003
22,2,83,1,4,2,2,2,0,1,1,0,0,0,0,0,1,0,0,46.5,17,52.949999999999996,24.8
17,4,64,1,5,2,3,3,1,1,0,0,0,0,0,1,0,0,0,51.0,36,53.699999999999996,31.4
18,3,92,2,4,2,2,2,0,1,0,1,1,0,0,1,0,0,0,56.0,8,59.599999999999994,22.2
18,2,82,0,7,2,3,3,0,1,0,0,1,0,0,0,1,0,0,43.0,18,43.3,36.2
23,3,76,2,4,2,2,2,0,1,0,1,0,1,0,0,0,0,0,48.0,24,53.99999999999999,28.6
24,4,89,4,5,2,2,2,0,1,1,1,0,0,1,0,0,0,0,54.5,11,56.15,33.4
20,3,73,1,7,2,2,2,0,0,0,0,0,1,0,0,0,1,0,43.5,27,43.65,40.8
20,3,79,1,7,1,0,0,0,1,0,1,0,0,1,1,0,0,0,46.5,21,45.75,38.4
21,1,72,3,3,2,2,2,1,1,1,1,0,1,0,0,0,1,0,29.0,28,43.099999999999994,35.2
23,5,88,0,7,2,1,1,0,1,1,0,0,1,0,0,0,0,1,70.0,12,62.2,24.799999999999997
19,2,91,2,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,49.5,9,57.45,20.6
21,4,85,0,2,4,3,3,0,0,1,1,0,0,1,0,0,0,0,70.5,15,74.55,4.0
23,3,80,1,4,2,3,3,0,1,0,1,0,1,0,0,0,1,0,53.0,20,57.49999999999999,23.0
22,4,71,5,6,1,1,1,1,1,1,0,1,0,0,0,0,0,1,40.5,29,43.949999999999996,49.6
21,4,78,1,5,2,2,2,0,0,0,0,0,0,0,1,0,0,0,58.0,22,58.599999999999994,25.799999999999997
23,3,83,1,6,2,1,1,0,1,0,0,0,0,0,0,1,0,0,50.5,17,50.949999999999996,31.799999999999997
17,4,77,2,4,3,3,3,0,1,1,0,0,0,0,0,1,0,0,56.5,23,59.949999999999996,25.200000000000003
22,4,78,3,1,2,2,2,0,1,1,0,0,0,0,1,0,0,0,60.0,22,69.6,13.8
19,2,73,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,1,27.5,27,37.25,49.8
17,5,76,4,2,1,2,2,0,1,1,0,0,0,0,0,0,1,0,62.0,24,68.6,20.6
22,5,70,3,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,56.0,30,57.199999999999996,34.0
24,2,84,1,3,2,2,2,0,0,1,1,0,0,1,0,0,1,0,49.0,16,57.099999999999994,19.4
20,1,82,5,6,1,1,1,1,1,0,0,0,0,1,0,0,0,0,22.0,18,31.0,54.2
23,5,82,3,7,3,2,2,0,1,0,1,1,0,0,0,0,0,1,58.0,18,53.8,39.2
24,2,79,3,2,4,3,3,0,1,1,1,0,0,1,0,0,0,0,42.5,21,54.949999999999996,24.4
23,5,77,1,1,4,4,3,0,1,0,1,0,1,0,1,0,0,0,73.5,23,79.05,3.200000000000003
24,4,64,2,5,2,3,3,1,1,0,0,0,0,0,1,0,0,0,48.0,36,51.599999999999994,35.4
22,3,78,2,7,1,1,1,0,1,1,0,0,0,1,0,0,1,0,43.0,22,43.3,42.8
21,3,83,3,5,3,3,3,0,1,0,1,0,1,0,1,0,0,0,46.5,17,50.55,34.8
17,2,96,2,4,4,3,3,0,1,1,0,0,0,0,0,0,0,0,50.0,4,55.4,23.6
20,4,80,1,3,1,1,1,0,1,1,1,0,0,1,0,1,0,0,63.0,20,66.89999999999999,15.0
19,4,77,3,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,49.5,23,50.25,39.2
25,4,80,2,8,0,0,0,1,1,1,1,0,0,1,0,0,0,0,50.0,20,45.8,44.0
20,4,78,1,2,4,4,4,0,1,0,0,0,0,1,0,0,0,0,64.0,22,70.0,10.8
21,5,78,2,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,61.0,22,58.3,31.799999999999997
22,3,77,3,10,2,3,3,1,1,1,1,1,0,0,0,0,1,0,33.5,23,29.45,62.2
21,7,87,2,4,3,4,3,0,1,0,0,0,0,1,1,0,0,0,85.5,13,80.25,12.200000000000003
24,4,87,1,5,1,1,1,0,1,0,0,1,0,0,0,0,0,1,62.5,13,61.75,22.200000000000003
19,4,89,3,5,2,2,2,0,1,1,1,1,0,0,0,0,0,0,57.5,11,58.25,29.4
21,4,90,2,4,3,3,3,0,1,0,0,0,0,1,1,0,0,0,63.0,10,64.5,20.0
19,4,79,2,7,1,1,1,0,1,1,0,0,1,0,0,0,1,0,51.5,21,49.25,39.4
18,4,69,2,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,50.5,31,53.349999999999994,33.4
19,5,97,2,2,2,2,2,0,1,1,0,0,1,0,0,0,0,0,78.5,3,80.14999999999999,4.199999999999999
20,0,63,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,16.5,37,34.35,41.8
20,3,79,1,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.5,21,45.75,38.4
19,1,70,4,6,2,2,2,1,0,0,1,0,0,1,1,0,0,0,19.0,30,28.9,55.0
17,5,85,1,6,2,2,2,0,1,1,0,0,0,0,1,0,0,0,67.5,15,62.85,25.0
20,2,74,1,6,1,1,1,0,1,0,0,0,1,0,0,0,0,1,38.0,26,42.199999999999996,38.4
17,2,91,1,5,3,3,3,0,1,1,0,0,0,0,0,0,0,0,48.5,9,51.949999999999996,26.6
22,3,83,2,6,3,3,3,0,1,0,0,0,0,0,0,0,0,0,47.5,17,48.85,35.8
21,2,94,2,4,1,2,2,0,1,0,1,0,0,1,0,1,0,0,49.0,6,54.699999999999996,24.4
17,3,82,3,5,2,2,2,0,0,0,1,0,1,0,1,0,0,0,46.0,18,50.199999999999996,35.2
20,1,91,1,5,1,0,1,1,1,1,0,1,0,0,0,1,0,0,40.5,9,46.349999999999994,29.6
19,5,73,0,4,2,2,2,0,1,0,0,0,0,1,0,0,0,1,68.5,27,68.35,15.8
21,4,89,1,6,2,2,2,0,0,1,0,1,0,0,0,0,0,1,61.5,11,58.65,26.4
23,3,80,2,6,2,3,3,0,0,1,1,0,0,0,0,0,1,0,46.0,20,47.8,37.0
17,4,83,1,2,3,3,3,0,1,0,1,0,0,1,0,0,0,1,66.5,17,71.75,8.8
21,4,89,1,5,2,2,2,0,1,0,1,0,0,1,1,0,0,0,63.5,11,62.449999999999996,21.4
20,2,85,1,5,2,2,2,0,1,0,0,0,0,1,0,0,1,0,45.5,15,49.849999999999994,29.0
22,4,75,0,8,2,3,3,1,0,1,0,1,0,0,0,0,0,1,53.5,25,48.24999999999999,38.0
21,4,78,2,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,55.0,22,56.5,29.799999999999997
19,5,73,1,5,3,3,3,0,0,0,0,1,0,0,0,0,0,1,63.5,27,62.449999999999996,24.799999999999997
20,3,87,2,5,3,3,3,0,1,1,1,1,0,0,0,0,0,1,51.5,13,54.05,29.200000000000003
19,2,79,3,7,0,0,0,0,1,0,1,0,1,0,0,0,1,0,32.5,21,35.95,49.4
23,5,78,0,3,4,4,3,0,1,0,1,0,1,0,0,0,0,1,73.0,22,73.89999999999999,8.8
21,3,83,4,4,3,3,3,0,1,1,0,1,0,0,0,0,0,0,45.5,17,52.25,33.8
25,3,80,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,56.0,20,59.599999999999994,19.0
20,4,91,2,5,3,4,4,0,1,0,0,1,0,0,0,0,1,0,61.5,9,61.05,24.6
19,2,88,0,2,3,3,3,0,1,1,0,0,1,0,0,0,0,1,56.0,12,64.39999999999999,8.8
17,3,87,0,8,1,1,1,1,1,1,0,0,1,0,0,0,0,1,51.5,13,46.849999999999994,36.2
17,3,78,2,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,45.0,22,47.099999999999994,37.8
17,3,87,2,6,3,3,3,0,1,1,0,1,0,0,0,1,0,0,49.5,13,50.25,34.2
21,5,86,0,9,2,3,3,1,1,0,1,0,0,1,1,0,0,0,65.0,14,53.9,35.6
22,2,72,3,4,1,1,1,0,1,1,0,0,1,0,0,1,0,0,35.0,28,44.9,37.2
17,2,80,1,7,2,2,3,0,1,0,0,0,1,0,0,1,0,0,39.0,20,40.5,41.0
23,5,80,0,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,68.0,20,63.199999999999996,23.0
19,2,94,3,8,2,2,2,1,1,0,1,0,0,1,0,0,0,0,38.0,6,37.4,48.4
21,4,78,3,6,3,3,3,0,1,1,0,0,1,0,0,0,0,0,50.0,22,50.6,38.8
24,4,85,3,4,3,4,4,0,0,0,0,0,0,0,1,0,0,0,57.5,15,60.65,26.0
23,4,92,0,6,3,3,3,0,1,0,1,0,0,0,0,0,1,0,66.0,8,61.8,21.200000000000003
20,2,74,3,4,2,2,2,0,1,0,0,1,0,0,0,1,0,0,36.0,26,45.599999999999994,36.4
19,3,84,2,4,2,2,2,0,1,1,1,0,0,0,0,0,0,0,52.0,16,56.8,25.4
17,1,98,1,5,2,2,2,1,1,0,0,0,0,1,0,1,0,0,44.0,2,48.8,26.8
19,5,69,2,5,2,2,2,1,1,1,1,0,0,0,0,0,0,1,58.5,31,58.949999999999996,30.4
20,5,77,6,3,3,3,3,1,1,0,0,0,1,0,0,0,1,0,54.5,23,60.95,33.2
18,5,84,2,1,4,4,4,0,1,0,1,1,0,0,0,1,0,0,74.0,16,79.39999999999999,4.399999999999999
20,3,84,2,6,2,1,1,0,1,0,0,0,1,0,0,0,0,0,48.0,16,49.199999999999996,35.4
21,3,83,1,6,3,3,3,0,1,1,1,1,0,0,1,0,0,0,50.5,17,50.949999999999996,31.799999999999997
20,3,86,3,6,2,2,2,0,1,1,1,0,1,0,0,0,0,0,46.0,14,47.8,38.6
19,2,92,3,8,1,0,0,1,1,0,0,1,0,0,0,0,0,1,37.0,8,36.699999999999996,49.2
21,4,82,1,2,2,1,2,0,1,1,1,0,1,0,0,0,0,1,66.0,18,71.39999999999999,9.2
22,2,81,3,8,2,2,2,1,1,1,0,0,1,0,0,1,0,0,31.5,19,32.849999999999994,53.6
18,1,86,3,10,0,0,0,1,1,1,1,0,0,1,0,0,0,0,22.0,14,21.4,64.6
24,5,97,1,8,1,2,2,1,1,0,0,0,1,0,0,0,0,1,69.5,3,59.449999999999996,30.200000000000003
20,3,86,1,4,1,2,2,0,1,1,0,1,0,0,0,1,0,0,56.0,14,59.599999999999994,20.6
21,4,90,4,6,3,3,3,0,1,0,0,0,1,0,0,0,0,1,53.0,10,52.699999999999996,38.0
22,3,69,1,4,2,2,2,1,1,0,0,0,1,0,1,0,0,0,47.5,31,53.65,27.4
21,5,80,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,1,69.0,20,68.69999999999999,17.0
23,2,72,3,8,0,1,1,1,1,1,0,1,0,0,0,0,0,0,27.0,28,29.699999999999996,57.2
21,4,82,1,6,3,4,4,0,1,0,1,1,0,0,0,1,0,0,58.0,18,56.199999999999996,29.200000000000003
19,3,93,4,6,3,2,2,0,1,1,0,0,1,0,0,0,0,0,46.5,7,48.15,39.8
21,4,71,4,3,3,3,3,0,1,1,0,1,0,0,0,1,0,0,49.5,29,57.45,30.6
18,3,95,1,2,3,3,3,0,1,1,1,1,0,0,0,0,0,0,64.5,5,70.35,7.0
21,3,82,3,7,0,0,0,0,1,1,0,1,0,0,0,0,0,1,42.0,18,42.599999999999994,45.2
20,5,89,1,6,2,2,2,0,1,0,1,0,1,0,0,1,0,0,69.5,11,64.25,23.4
20,3,90,1,5,2,2,2,0,1,0,0,0,1,0,1,0,0,0,56.0,10,57.199999999999996,24.0
20,3,98,0,8,2,2,2,1,1,1,0,0,1,0,0,0,0,1,57.0,2,50.699999999999996,31.799999999999997
17,3,86,3,6,2,2,2,0,1,0,0,0,1,0,0,0,0,0,46.0,14,47.8,38.6
19,2,75,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,25,50.14999999999999,28.0
21,3,90,0,2,4,3,3,0,1,0,1,0,0,1,0,0,1,0,65.0,10,70.7,5.0
21,3,60,0,6,1,1,1,1,1,1,0,0,0,1,0,0,1,0,42.0,40,45.0,37.0
18,4,74,1,4,3,3,3,0,1,1,1,0,1,0,0,0,1,0,58.0,26,60.99999999999999,22.4
23,3,77,3,5,0,0,0,0,1,1,1,0,0,0,0,0,1,0,43.5,23,48.45,37.2
19,1,65,3,5,2,2,2,1,1,1,0,0,1,0,0,1,0,0,21.5,35,33.05,48.0
23,4,95,3,8,1,1,1,1,1,0,0,0,0,1,0,0,1,0,54.5,5,48.949999999999996,42.0
21,3,92,3,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,47.0,8,46.099999999999994,41.2
19,2,85,2,5,1,1,1,0,1,1,1,0,0,0,0,0,1,0,42.5,15,47.75,33.0
24,4,89,2,5,3,4,4,0,1,0,0,0,0,1,1,0,0,0,60.5,11,60.349999999999994,25.4
18,4,84,2,6,2,2,2,0,1,1,1,1,0,0,0,0,0,1,56.0,16,54.8,32.4
23,4,88,1,7,2,2,2,0,0,1,0,1,0,0,0,0,0,0,59.0,12,54.5,31.799999999999997
23,4,92,1,5,2,3,3,0,1,1,1,0,0,0,0,1,0,0,65.0,8,63.5,20.200000000000003
19,4,70,1,4,3,3,3,0,0,0,0,1,0,0,0,0,1,0,56.0,30,59.599999999999994,24.0
24,4,89,2,3,3,3,3,0,1,0,0,0,0,1,0,1,0,0,64.5,11,67.95,15.399999999999999
20,6,91,4,5,4,3,3,0,1,0,0,0,0,0,1,0,0,0,71.5,9,68.05,26.6
21,5,77,2,3,3,4,4,0,1,0,1,1,0,0,0,0,0,0,66.5,23,69.35,17.200000000000003
21,4,80,1,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,57.0,20,55.5,30.0
20,1,75,2,6,2,3,3,1,1,1,0,1,0,0,0,0,0,0,27.5,25,34.85,45.0
22,6,84,1,7,3,3,3,0,1,1,0,1,0,0,0,0,0,1,73.0,16,64.3,27.4
22,4,70,1,5,2,2,2,0,1,0,0,1,0,0,0,0,0,1,54.0,30,55.8,29.0
17,4,83,2,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,53.5,17,50.64999999999999,37.8
23,4,75,1,8,2,1,1,1,1,0,1,1,0,0,0,0,1,0,50.5,25,46.14999999999999,42.0
17,3,93,2,5,2,2,2,0,1,0,1,0,0,0,0,0,0,1,54.5,7,56.15,26.799999999999997
23,3,77,3,9,1,1,1,1,0,1,1,0,0,0,1,0,0,0,35.5,23,33.25,57.2
23,3,86,0,8,0,0,0,1,1,0,0,1,0,0,0,1,0,0,51.0,14,46.49999999999999,36.6
18,0,88,3,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.0,12,39.3,36.8
20,2,68,0,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,30.0,32,27.0,56.8
18,3,84,4,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,44.0,16,48.8,38.4
20,4,92,1,8,2,2,2,1,1,0,1,0,1,0,1,0,0,0,59.0,8,52.099999999999994,35.2
20,4,81,2,6,2,2,2,0,0,0,0,0,0,1,0,0,0,0,54.5,19,53.75,33.6
22,3,89,0,6,1,1,1,0,1,0,0,1,0,0,0,0,0,1,56.5,11,55.15,25.4
23,4,76,2,7,2,1,1,0,1,0,0,1,0,0,0,0,0,1,50.0,24,48.2,40.6
24,3,90,2,5,0,0,0,0,1,0,1,0,0,1,0,1,0,0,53.0,10,55.099999999999994,28.0
19,3,72,4,5,2,2,2,0,1,1,1,0,0,1,0,0,1,0,38.0,28,44.599999999999994,43.2
20,4,81,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,59.5,19,59.65,24.6
17,4,91,4,3,4,4,3,0,1,0,0,0,1,0,0,0,1,0,59.5,9,64.45,22.6
19,3,91,1,7,2,2,2,0,1,0,0,0,1,0,0,0,0,0,52.5,9,49.95,33.6
23,4,71,2,4,2,2,2,0,1,0,0,0,1,0,0,0,0,0,53.5,29,57.849999999999994,27.6
24,4,80,2,5,2,2,2,0,1,0,1,0,1,0,0,0,1,0,56.0,20,57.199999999999996,29.0
18,4,77,0,5,4,4,3,0,1,1,1,1,0,0,0,0,0,1,60.5,23,60.349999999999994,22.200000000000003
19,3,91,0,6,2,2,2,0,1,0,1,1,0,0,0,1,0,0,57.5,9,55.85,24.6
20,3,81,1,5,2,2,2,0,1,1,1,0,1,0,0,1,0,0,51.5,19,54.05,27.6
21,4,83,4,5,1,1,1,0,1,0,1,1,0,0,0,1,0,0,51.5,17,54.05,35.8
19,3,85,2,6,3,2,2,0,1,0,1,1,0,0,0,0,0,0,48.5,15,49.55,35.0
21,2,72,2,6,1,0,0,0,1,1,1,0,0,1,0,0,0,0,34.0,28,39.4,43.2
20,4,84,2,3,2,2,2,0,1,0,1,1,0,0,1,0,0,0,62.0,16,66.2,17.4
21,5,73,2,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,60.5,27,60.349999999999994,28.799999999999997
22,5,78,3,7,2,2,2,0,1,1,0,0,1,0,1,0,0,0,56.0,22,52.39999999999999,40.8
21,5,78,2,9,3,3,3,1,1,0,0,1,0,0,0,0,0,0,55.0,22,46.9,46.8
20,4,85,0,2,2,2,2,0,1,0,1,0,0,0,0,0,1,0,70.5,15,74.55,4.0
20,4,75,1,7,1,1,1,0,1,0,1,1,0,0,0,1,0,0,52.5,25,49.95,37.0
20,5,78,1,5,2,2,2,0,1,0,0,0,0,1,1,0,0,0,66.0,22,64.19999999999999,22.799999999999997
20,3,84,1,4,2,2,2,0,1,0,0,1,0,0,0,1,0,0,55.0,16,58.9,21.4
20,5,93,2,4,4,4,4,0,1,0,1,0,0,0,0,1,0,0,72.5,7,71.15,15.8
24,4,85,1,3,3,3,3,0,1,0,1,0,0,1,0,1,0,0,65.5,15,68.64999999999999,13.0
22,4,91,1,3,1,2,2,0,1,1,0,0,0,1,0,0,0,0,68.5,9,70.75,10.600000000000001
20,1,65,5,6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,13.5,35,25.049999999999997,61.0
22,3,93,3,8,2,1,1,1,1,1,0,1,0,0,0,0,0,0,45.5,7,42.65,45.8
20,3,75,4,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,37.5,25,41.85,47.0
23,5,77,0,5,4,4,4,0,1,1,0,0,0,1,0,0,0,1,68.5,23,65.94999999999999,19.200000000000003
21,2,97,2,4,2,2,2,0,1,1,0,0,0,0,0,1,0,0,50.5,3,55.74999999999999,23.2
20,2,83,2,3,3,3,3,0,1,0,1,0,1,0,0,0,0,0,45.5,17,54.65,23.8
22,2,76,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41.0,24,46.7,32.6
17,3,77,2,3,2,2,2,0,1,0,1,0,0,1,0,0,0,1,50.5,23,58.14999999999999,23.200000000000003
18,4,70,5,7,0,0,0,1,1,1,0,0,1,0,0,0,0,1,38.0,30,39.8,55.0
18,6,82,1,4,3,3,3,0,1,1,1,1,0,0,0,1,0,0,78.0,18,75.0,13.2
21,3,79,2,4,2,2,2,0,1,1,1,1,0,0,0,0,0,0,49.5,21,55.05,27.4
24,3,87,0,9,2,2,2,1,1,0,0,1,0,0,0,1,0,0,49.5,13,43.05,41.2
25,6,95,1,7,2,3,3,0,1,0,0,0,0,0,0,0,1,0,78.5,5,68.14999999999999,23.0
22,6,72,2,3,3,3,3,0,1,0,1,0,0,0,0,0,1,0,72.0,28,73.2,16.200000000000003
22,1,86,1,3,3,3,3,1,0,1,0,0,0,1,0,0,1,0,42.0,14,52.2,21.6
17,3,69,1,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,45.5,31,49.849999999999994,32.4
19,4,85,5,5,0,1,1,1,1,1,0,0,0,1,0,0,1,0,49.5,15,52.65,39.0
19,4,72,1,4,0,1,1,0,0,1,0,0,1,0,1,0,0,0,57.0,28,60.3,23.200000000000003
19,6,71,3,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,60.5,29,55.55,40.6
20,3,100,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,58.0,0,58.599999999999994,24.0
20,2,99,2,5,1,1,1,0,1,0,0,1,0,0,0,1,0,0,49.5,1,52.65,27.4
17,2,76,0,4,3,4,4,0,1,1,0,0,1,0,0,0,0,1,46.0,24,52.599999999999994,23.6
22,5,97,0,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,82.5,3,80.55,1.1999999999999993
18,3,81,0,4,2,2,2,0,0,0,1,0,0,1,0,1,0,0,56.5,19,59.949999999999996,18.6
21,6,71,0,3,4,4,4,0,1,1,0,0,0,0,1,0,0,0,77.5,29,77.05,8.600000000000001
25,4,87,2,3,2,2,2,0,1,1,1,1,0,0,1,0,0,0,63.5,13,67.25,16.2
19,3,89,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.5,11,49.25,34.4
17,5,88,3,7,1,1,1,0,1,1,0,0,0,0,0,0,0,0,61.0,12,55.89999999999999,36.8
20,5,68,0,4,2,2,2,1,0,0,0,0,0,1,0,0,0,1,66.0,32,66.6,17.799999999999997
23,5,72,1,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,59.0,28,54.5,35.2
25,2,89,1,6,2,3,3,0,1,0,1,0,0,0,0,0,0,0,45.5,11,47.449999999999996,32.4
18,4,72,3,3,3,3,3,0,1,1,0,1,0,0,0,0,0,0,53.0,28,59.89999999999999,26.200000000000003
22,2,90,1,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,54.0,10,63.0,12.0
20,3,79,2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,45.5,21,47.449999999999996,37.4
20,3,68,2,6,0,0,0,1,1,1,0,0,0,0,0,0,0,1,40.0,32,43.6,41.8
26,4,71,2,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0,55.5,29,61.64999999999999,22.6
17,4,85,1,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,63.5,15,64.85,18.0
21,3,86,1,7,3,3,3,0,0,0,1,1,0,0,0,0,0,0,50.0,14,48.2,35.6
22,5,94,1,8,0,1,1,1,1,0,1,0,0,1,0,0,1,0,68.0,6,58.39999999999999,31.4
23,5,82,1,5,1,2,2,0,1,1,1,0,0,1,1,0,0,0,68.0,18,65.6,21.200000000000003
21,4,80,3,5,2,1,1,0,1,0,0,0,1,0,0,0,1,0,53.0,20,55.099999999999994,33.0
21,6,96,1,4,2,2,2,0,1,1,1,1,0,0,0,1,0,0,85.0,4,79.89999999999999,7.600000000000001
20,3,75,0,8,3,2,2,1,1,0,0,0,0,0,0,0,0,0,45.5,25,42.65,41.0
21,1,79,2,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,29.5,21,36.25,43.4
20,2,85,2,4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,44.5,15,51.55,28.0
22,3,74,3,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,40.0,26,43.6,43.4
20,5,85,2,4,2,2,2,0,1,0,0,1,0,0,0,0,0,1,68.5,15,68.35,19.0
21,2,82,0,3,2,3,3,0,1,0,0,1,0,0,1,0,0,0,51.0,18,58.5,16.2
20,3,91,1,4,1,0,0,0,1,1,1,0,0,1,0,1,0,0,58.5,9,61.349999999999994,18.6
23,7,78,2,4,3,3,3,0,1,1,1,0,1,0,1,0,0,0,81.0,22,77.1,15.799999999999997
20,4,76,2,3,3,2,2,0,1,0,0,0,1,0,0,0,0,0,58.0,24,63.39999999999999,20.6
17,6,97,2,3,3,3,3,0,1,1,1,0,1,0,0,0,0,0,84.5,3,81.95,6.199999999999999
23,2,88,1,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,49.0,12,54.699999999999996,22.8
19,1,90,3,4,4,3,3,1,1,1,1,0,1,0,1,0,0,0,36.0,10,45.599999999999994,33.0
19,1,88,4,3,4,4,3,1,1,0,0,0,0,1,0,1,0,0,34.0,12,46.599999999999994,32.8
19,5,76,4,6,0,0,0,0,1,1,0,1,0,0,0,0,0,1,54.0,24,53.4,40.6
24,3,74,2,2,4,3,3,0,1,0,0,0,0,0,1,0,0,0,51.0,26,60.89999999999999,19.4
17,3,74,2,4,1,1,1,0,1,1,1,0,0,1,0,0,0,1,47.0,26,53.3,29.4
27,6,77,4,6,2,2,2,0,0,0,0,0,1,0,1,0,0,0,62.5,23,59.35,37.2
23,5,91,1,7,1,2,2,0,1,1,1,1,0,0,0,0,0,1,68.5,9,61.14999999999999,27.6
21,4,81,2,4,1,1,1,0,0,0,1,0,1,0,0,0,0,1,58.5,19,61.349999999999994,23.6
20,5,89,0,7,1,1,1,0,1,1,1,1,0,0,0,0,1,0,70.5,11,62.55,24.4
21,3,88,1,4,1,2,2,0,0,1,0,0,0,0,0,0,1,0,57.0,12,60.3,19.8
22,4,94,2,9,2,2,2,1,1,0,0,0,0,1,0,0,1,0,55.0,6,46.9,43.4
22,4,73,0,5,3,3,3,0,1,1,0,1,0,0,0,0,0,0,58.5,27,58.949999999999996,23.799999999999997
22,3,83,2,3,3,2,2,0,1,0,0,0,0,0,1,0,0,0,53.5,17,60.25,20.8
21,3,71,2,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,43.5,29,48.45,35.6
20,3,97,2,3,2,2,2,0,1,0,1,0,0,0,0,0,0,1,60.5,3,65.14999999999999,15.2
20,5,90,1,4,4,4,4,0,1,1,0,0,0,1,1,0,0,0,74.0,10,72.19999999999999,13.0
20,5,85,2,6,2,2,2,0,1,0,0,1,0,0,0,1,0,0,64.5,15,60.75,29.0
23,7,83,5,5,3,3,3,1,1,1,0,0,0,0,0,1,0,0,72.5,17,68.75,30.799999999999997
22,6,67,1,5,2,2,2,1,1,0,0,0,0,1,0,0,1,0,68.5,33,65.94999999999999,24.200000000000003
17,5,85,3,5,4,3,3,0,1,1,0,0,1,0,0,0,1,0,63.5,15,62.449999999999996,28.0
22,2,77,2,1,2,2,2,0,1,1,0,0,1,0,0,1,0,0,46.5,23,60.14999999999999,16.200000000000003
21,5,68,0,5,2,3,3,1,1,1,0,0,0,1,0,0,0,1,64.0,32,62.8,22.799999999999997
21,6,78,1,4,4,3,3,0,1,0,0,0,0,0,0,0,1,0,76.0,22,73.6,14.799999999999997
20,4,83,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62.5,17,64.15,18.8
23,1,85,1,2,2,2,2,1,1,1,0,0,1,0,0,1,0,0,43.5,15,55.65,17.0
23,4,72,2,6,2,2,2,0,1,0,1,0,0,1,1,0,0,0,50.0,28,50.6,37.2
19,5,71,2,6,2,2,2,0,1,1,1,1,0,0,0,0,0,1,57.5,29,55.85,34.6
21,4,79,2,3,1,1,1,0,1,0,0,0,0,1,0,0,1,0,59.5,21,64.45,19.4
18,3,86,3,5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,48.0,14,51.599999999999994,33.6
