Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science
20,4,86,1,5,3,3,3,0,1,0,0,0,0,1,0,0,1,0
19,2,84,4,6,4,3,3,0,1,0,1,1,0,0,0,0,1,0
20,4,79,0,8,4,3,3,0,1,0,0,0,1,0,0,0,0,1
17,3,88,2,5,2,3,3,1,1,0,0,1,0,0,0,0,0,1
19,0,91,2,6,2,2,2,1,1,0,0,1,0,0,0,0,0,1
20,4,83,5,9,1,1,1,1,1,0,0,0,0,0,0,0,1,0
20,1,86,1,5,1,2,2,1,0,1,0,1,0,0,0,1,0,0
20,4,70,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20,3,93,1,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0
22,3,77,2,3,3,3,3,0,1,0,0,0,1,0,0,0,0,1
22,3,75,0,7,0,0,0,1,1,1,0,0,0,1,0,1,0,0
19,3,89,1,7,1,1,1,0,0,1,0,0,0,1,0,1,0,0
18,3,78,1,7,1,1,1,0,1,1,0,0,0,0,1,0,0,0
18,5,76,3,3,3,3,3,0,0,1,0,0,0,1,0,1,0,0
19,2,79,1,5,1,2,2,0,1,1,1,0,0,0,0,1,0,0
20,4,72,2,6,2,2,2,0,1,1,0,0,0,1,0,0,0,0
19,6,76,3,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
18,3,90,2,6,3,3,3,0,1,0,1,0,0,0,0,1,0,0
20,3,91,2,8,2,2,2,0,1,0,0,1,0,0,0,0,0,0
21,5,82,3,7,1,1,1,1,1,1,0,0,0,1,0,0,0,1
22,6,76,2,1,4,4,3,0,1,0,0,0,0,1,0,0,0,1
19,6,85,2,6,1,1,1,0,1,0,0,1,0,0,0,0,0,0
20,3,66,1,5,2,2,2,0,1,0,1,0,0,0,0,0,1,0
19,4,91,2,6,3,3,3,1,1,1,0,1,0,0,1,0,0,0
20,3,81,0,5,1,1,1,0,1,1,0,1,0,0,0,0,0,1
19,5,73,1,4,2,2,2,0,1,1,1,0,1,0,0,0,0,1
22,3,93,2,1,3,3,3,0,1,1,0,0,0,0,0,1,0,0
17,6,82,2,6,3,3,3,0,1,0,1,0,0,1,0,0,1,0
20,1,78,1,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0
21,4,98,0,4,2,2,2,0,0,0,1,0,1,0,1,0,0,0
21,4,77,2,7,1,1,1,1,1,1,0,0,1,0,0,0,0,1
26,0,88,1,2,2,2,2,0,1,0,1,1,0,0,0,0,1,0
21,4,87,1,5,2,2,2,0,1,1,0,1,0,0,0,1,0,0
18,5,75,3,5,1,2,2,0,1,0,0,0,1,0,1,0,0,0
20,4,80,2,4,3,3,3,0,1,0,1,0,0,1,0,0,1,0
17,5,80,1,7,3,3,3,0,1,0,1,0,0,1,0,0,0,1
20,6,67,1,4,2,2,2,1,1,1,1,0,0,1,0,1,0,0
19,3,66,3,7,0,0,0,1,1,1,0,0,1,0,1,0,0,0
23,6,64,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19,7,78,0,5,3,3,3,0,1,0,0,0,0,1,0,1,0,0
20,5,74,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
19,4,74,3,5,3,3,3,0,1,0,0,0,0,0,0,1,0,0
24,3,78,1,5,4,3,3,0,1,1,0,1,0,0,0,0,0,1
20,4,82,0,7,1,1,1,0,1,1,0,1,0,0,0,0,0,1
25,4,79,1,2,3,3,3,0,1,0,0,0,0,1,0,0,1,0
22,4,76,3,5,2,1,1,0,1,0,0,1,0,0,0,0,0,1
22,2,97,0,8,2,2,2,0,1,1,0,1,0,0,0,1,0,0
21,4,80,1,8,1,1,1,1,1,0,0,1,0,0,0,1,0,0
21,4,90,1,4,3,3,3,0,1,0,1,1,0,0,0,1,0,0
17,5,72,2,4,3,3,3,0,1,1,0,0,0,0,0,0,0,1
20,4,92,1,2,4,4,4,0,1,1,0,0,1,0,0,0,0,1
22,3,77,0,1,2,2,2,0,1,0,1,0,1,0,1,0,0,0
20,2,100,1,4,2,2,2,0,1,0,0,0,1,0,0,1,0,0
17,3,71,5,4,2,3,3,0,0,1,0,0,0,0,1,0,0,0
20,2,73,1,9,0,0,0,1,1,0,1,0,0,1,0,1,0,0
24,4,80,1,6,2,2,2,0,1,0,1,0,1,0,0,0,0,1
23,3,79,3,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0
20,5,72,2,6,2,2,2,1,1,1,0,1,0,0,0,1,0,0
23,4,93,5,7,2,2,2,0,1,0,0,0,0,0,0,1,0,0
20,5,93,1,7,2,2,2,0,1,1,0,0,0,1,0,0,0,0
17,3,79,3,6,0,0,0,1,1,1,0,0,0,1,0,0,0,1
19,4,90,1,5,3,3,3,0,1,1,0,1,0,0,1,0,0,0
24,5,93,1,5,3,3,3,0,1,1,1,0,1,0,0,1,0,0
20,4,81,4,5,4,3,3,0,1,1,0,1,0,0,0,1,0,0
20,4,76,1,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0
20,3,92,2,7,2,2,2,0,1,0,0,0,0,1,1,0,0,0
25,5,91,2,5,3,4,3,0,1,1,0,0,1,0,0,0,1,0
24,3,72,0,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0
25,6,93,1,5,2,2,2,1,1,0,1,1,0,0,1,0,0,0
20,4,73,2,6,1,1,1,0,1,0,1,0,0,0,0,1,0,0
21,5,85,3,2,4,4,4,0,1,0,0,1,0,0,0,1,0,0
17,3,75,2,5,3,3,3,0,1,0,0,0,0,1,0,0,0,1
24,3,83,1,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0
18,3,82,4,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0
21,1,99,2,5,1,2,2,1,1,1,0,0,0,0,0,0,1,0
18,0,69,1,8,1,1,1,0,1,1,0,0,0,1,1,0,0,0
19,3,75,3,5,0,0,0,1,1,0,0,0,1,0,0,0,0,1
19,1,78,5,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0
19,4,84,1,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0
19,3,79,1,5,1,2,2,0,1,0,0,0,0,1,1,0,0,0
19,0,64,3,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0
22,3,87,4,4,0,0,0,1,1,0,1,0,0,0,1,0,0,0
18,3,92,1,5,3,3,3,0,1,1,0,0,1,0,1,0,0,0
21,5,85,2,2,3,3,3,0,1,0,0,0,0,1,1,0,0,0
23,3,78,2,5,1,1,1,0,0,1,1,0,0,0,0,0,1,0
19,4,83,1,5,2,2,2,0,1,1,0,0,0,1,0,0,0,1
19,1,72,1,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0
20,3,90,2,6,3,2,2,0,1,0,0,0,1,0,0,0,0,1
23,2,86,0,8,1,1,1,1,1,0,1,0,1,0,0,1,0,0
21,3,77,1,6,1,1,1,0,1,1,0,0,1,0,0,0,1,0
19,4,82,1,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
22,4,90,1,4,3,3,2,0,1,0,1,0,1,0,0,1,0,0
18,4,91,1,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22,3,81,4,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0
21,4,99,2,4,3,3,3,0,1,0,1,1,0,0,0,1,0,0
20,2,92,2,5,1,1,1,0,1,0,1,0,1,0,1,0,0,0
19,4,86,3,2,2,2,2,0,1,1,0,0,0,1,0,1,0,0
19,4,78,0,5,1,1,1,0,1,0,1,0,1,0,0,1,0,0
22,4,79,1,4,2,2,2,1,1,0,0,0,1,0,0,1,0,0
23,2,83,0,4,3,2,2,0,1,1,0,1,0,0,0,0,0,1
19,2,81,2,9,0,0,0,1,1,1,0,1,0,0,1,0,0,0
22,4,95,3,4,2,2,2,0,1,0,1,0,1,0,0,0,0,1
17,3,74,3,6,0,0,0,1,0,1,0,1,0,0,0,0,0,1
19,4,86,2,7,1,1,1,0,1,1,1,1,0,0,0,0,1,0
20,3,66,4,7,2,3,3,0,1,0,1,0,0,0,1,0,0,0
19,7,85,2,6,3,3,3,0,0,1,0,1,0,0,0,0,0,0
18,4,74,0,5,4,4,3,0,1,1,0,0,0,1,1,0,0,0
19,5,93,2,4,2,2,2,0,1,0,0,1,0,0,1,0,0,0
21,7,77,2,3,4,3,3,0,1,0,0,1,0,0,1,0,0,0
20,5,76,1,4,2,2,2,0,1,1,0,0,0,0,1,0,0,0
17,3,90,2,4,3,3,3,0,1,0,1,0,0,0,1,0,0,0
17,3,91,4,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0
19,0,80,1,6,1,1,1,0,1,1,0,1,0,0,0,0,1,0
22,0,66,2,4,1,1,1,0,1,1,0,0,0,1,0,0,0,1
17,4,73,4,5,2,2,2,0,1,0,0,1,0,0,0,0,1,0
19,3,81,1,2,2,2,2,0,1,1,0,0,0,0,0,0,0,1
19,2,70,3,5,3,2,2,0,1,0,0,0,0,1,1,0,0,0
24,4,87,1,5,2,2,2,0,1,1,0,0,1,0,0,1,0,0
20,3,75,1,4,1,1,1,1,1,0,1,0,0,0,0,0,0,1
21,2,81,2,6,1,0,1,0,1,0,0,0,1,0,0,0,0,1
21,5,90,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17,2,84,2,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1
22,4,97,1,6,3,2,2,0,1,0,0,0,0,1,0,0,0,0
21,4,93,2,6,2,2,2,0,1,1,0,1,0,0,1,0,0,0
22,4,58,1,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0
29,3,86,3,5,1,1,1,0,1,0,0,1,0,0,0,0,0,1
17,2,83,4,3,3,3,2,0,1,1,1,0,0,1,0,1,0,0
24,3,91,0,4,3,3,3,0,1,0,1,0,1,0,0,0,1,0
20,3,86,2,4,3,3,3,0,0,1,0,0,1,0,0,1,0,0
21,5,78,2,3,2,2,2,0,1,1,0,0,0,1,0,0,0,0
20,5,85,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0
20,3,79,1,5,1,1,1,0,1,1,1,0,1,0,0,0,1,0
19,3,76,3,5,3,3,3,0,1,0,0,1,0,0,0,0,1,0
21,4,81,0,8,2,2,2,1,0,1,0,0,1,0,0,0,0,0
17,5,84,2,8,1,1,1,1,1,0,0,1,0,0,0,1,0,0
22,4,92,1,6,3,2,2,0,1,0,0,0,0,0,0,0,0,0
20,4,78,4,6,1,0,0,1,1,1,0,0,1,0,0,0,1,0
18,4,66,2,4,1,2,2,0,1,1,0,0,0,1,0,0,0,0
20,4,80,2,5,1,1,1,1,1,1,0,1,0,0,0,0,1,0
23,4,84,1,5,3,3,3,0,1,0,0,1,0,0,0,0,0,1
19,4,83,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1,80,2,4,2,2,2,0,0,1,0,0,0,1,0,1,0,0
19,2,89,1,6,1,2,2,0,1,1,1,0,0,0,1,0,0,0
22,3,84,2,3,3,3,3,0,1,0,0,0,1,0,1,0,0,0
22,4,86,0,10,1,0,0,1,1,0,0,0,0,1,0,0,0,1
25,3,67,1,8,1,1,1,1,1,0,0,0,1,0,0,0,0,0
20,4,80,3,7,3,3,3,0,1,0,1,0,1,0,0,1,0,0
22,4,80,4,3,4,3,3,0,1,0,0,1,0,0,0,1,0,0
21,4,95,0,2,4,4,4,0,1,0,0,0,0,0,0,0,0,1
23,3,81,4,6,1,2,2,1,1,0,0,0,1,0,0,0,0,0
19,3,76,1,5,3,3,3,0,1,0,1,0,1,0,0,0,0,0
22,1,76,2,8,1,1,1,1,1,0,0,0,0,0,0,1,0,0
20,4,89,5,5,3,2,2,0,1,1,0,0,0,1,0,1,0,0
20,0,77,1,5,2,2,2,0,1,1,0,0,0,0,0,0,1,0
21,4,75,3,8,3,3,3,0,1,0,0,0,0,1,0,1,0,0
21,5,89,3,5,2,2,2,1,1,1,1,0,1,0,0,0,0,0
20,4,85,1,5,3,3,3,0,1,0,0,0,0,1,0,0,1,0
21,4,65,1,5,1,2,2,0,1,0,0,0,1,0,1,0,0,0
24,3,71,3,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0
23,3,86,4,7,2,2,2,0,1,1,1,1,0,0,0,0,0,1
22,3,88,2,6,1,1,1,0,1,1,1,0,1,0,0,0,0,1
20,4,74,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1
19,3,84,4,9,1,1,1,0,1,0,0,0,0,0,0,1,0,0
23,2,81,2,4,3,3,3,0,1,1,1,0,1,0,0,0,0,0
22,4,74,2,2,3,3,3,0,1,0,1,1,0,0,0,1,0,0
24,3,78,2,4,2,2,2,1,1,1,1,1,0,0,1,0,0,0
19,3,81,1,3,2,2,2,0,1,0,0,1,0,0,1,0,0,0
20,4,71,2,5,1,2,2,0,1,1,0,1,0,0,1,0,0,0
17,6,86,1,8,1,1,1,0,1,0,1,0,1,0,0,1,0,0
20,4,76,1,5,2,2,2,0,1,1,0,0,1,0,0,1,0,0
23,5,76,3,8,1,1,1,1,1,1,1,1,0,0,1,0,0,0
20,4,86,2,7,2,2,2,0,1,0,1,0,0,0,0,0,0,0
22,5,78,2,1,1,2,2,0,1,0,0,1,0,0,0,0,1,0
20,4,80,0,7,2,2,2,0,1,1,0,0,1,0,0,1,0,0
21,3,81,3,4,1,1,1,0,1,1,0,1,0,0,1,0,0,0
18,4,75,3,6,1,1,1,1,1,0,1,0,0,0,0,0,1,0
21,4,77,2,5,3,3,3,0,0,0,1,0,0,0,0,1,0,0
17,3,81,3,10,0,1,1,0,1,1,0,0,0,0,0,0,0,1
20,5,81,3,6,4,4,4,0,1,1,0,0,0,1,0,0,1,0
17,2,86,2,6,1,0,0,0,1,1,0,0,0,1,0,0,0,1
23,4,86,0,7,0,0,0,0,1,1,0,0,1,0,1,0,0,0
22,3,91,1,2,3,3,3,0,1,1,1,0,0,0,0,0,1,0
22,1,69,1,7,1,1,1,1,1,1,0,0,1,0,0,0,1,0
24,4,89,0,5,2,1,1,0,1,0,0,0,0,0,1,0,0,0
18,3,79,1,4,2,2,2,1,1,0,0,0,0,1,0,0,0,0
24,3,87,1,7,0,1,1,1,1,1,1,0,0,1,1,0,0,0
23,2,84,0,2,3,3,3,0,1,0,0,0,1,0,0,0,0,0
20,6,77,3,7,2,2,2,0,1,1,0,0,1,0,0,0,1,0
23,0,94,0,5,4,3,3,0,1,1,1,0,1,0,0,1,0,0
18,1,88,1,5,2,3,2,0,0,1,0,1,0,0,0,0,0,0
19,4,85,1,1,3,3,3,0,0,1,0,0,1,0,0,0,1,0
19,4,99,4,7,2,3,3,1,1,0,0,0,0,1,0,0,0,1
19,2,74,1,5,0,0,0,1,1,1,1,0,0,1,0,0,0,0
18,3,82,2,4,1,1,1,0,1,0,0,0,0,1,0,0,1,0
23,4,86,1,3,4,3,3,0,1,0,1,0,1,0,0,0,1,0
20,3,73,1,6,2,2,2,0,1,0,1,0,0,0,0,0,1,0
21,5,76,1,6,3,3,3,0,1,0,1,0,0,1,0,0,0,1
19,3,90,1,5,2,2,2,0,1,1,1,0,0,0,0,1,0,0
17,3,78,3,3,3,3,3,0,1,1,0,0,0,1,0,0,0,1
21,2,89,1,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0
17,3,77,1,5,2,2,2,0,1,0,1,0,0,0,0,0,1,0
20,3,98,3,7,3,2,2,0,1,0,0,0,0,1,0,0,1,0
18,5,63,0,3,4,4,3,0,1,0,0,0,1,0,0,0,0,1
25,5,90,1,4,2,2,2,0,1,1,0,1,0,0,0,0,1,0
23,3,84,3,9,3,3,3,0,0,0,1,1,0,0,0,1,0,0
21,3,69,4,5,1,1,1,1,1,1,0,0,0,1,1,0,0,0
23,3,80,3,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0
19,3,66,2,7,2,2,2,0,1,0,1,0,0,1,0,0,1,0
22,2,84,4,8,0,0,0,1,1,1,1,0,1,0,0,1,0,0
21,4,77,5,3,1,1,1,1,1,0,1,0,1,0,0,0,1,0
21,3,66,2,9,0,0,0,1,1,1,0,0,0,1,1,0,0,0
23,5,83,2,5,3,3,3,0,1,1,1,0,1,0,0,0,1,0
22,3,83,1,6,1,2,1,1,1,1,0,0,0,1,0,0,0,1
21,7,98,5,5,3,3,3,0,1,0,1,0,0,0,0,1,0,0
17,6,88,1,8,1,1,2,0,1,0,0,0,0,1,1,0,0,0
18,3,62,3,7,0,0,0,1,1,1,0,0,0,1,0,0,0,0
20,3,77,1,5,1,1,1,0,1,1,0,0,0,1,0,0,1,0
21,1,90,0,3,1,1,1,0,1,1,1,0,0,0,1,0,0,0
18,3,69,1,5,4,4,3,1,1,1,1,0,0,1,0,1,0,0
26,4,75,3,3,3,3,3,0,1,0,1,0,0,0,0,0,1,0
24,4,82,2,7,0,1,1,1,0,1,0,1,0,0,0,0,1,0
22,2,77,4,4,2,2,2,0,1,0,1,1,0,0,0,1,0,0
21,3,94,1,5,4,4,4,0,0,1,0,0,1,0,1,0,0,0
20,4,83,1,7,2,1,1,0,1,1,1,1,0,0,0,1,0,0
18,3,82,1,7,1,1,1,0,1,0,0,0,0,0,0,1,0,0
21,5,74,0,6,2,2,2,1,1,0,0,1,0,0,0,0,1,0
21,3,73,2,4,3,3,3,0,1,0,1,0,1,0,0,0,1,0
18,1,82,1,6,2,2,2,0,1,0,1,0,0,0,0,0,0,1
21,1,81,2,4,1,1,1,0,1,1,1,1,0,0,0,1,0,0
20,3,72,2,6,1,1,1,1,1,1,0,1,0,0,1,0,0,0
17,2,83,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1
19,1,82,0,7,1,1,1,0,1,1,0,1,0,0,1,0,0,0
20,3,79,1,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0
25,5,91,1,5,4,4,4,0,1,0,0,0,0,1,0,1,0,0
22,3,81,2,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0
18,4,80,1,5,2,3,3,0,1,0,0,1,0,0,0,1,0,0
22,4,76,2,5,2,2,2,0,1,0,1,0,1,0,0,0,0,1
17,4,80,2,5,0,0,0,1,0,1,0,1,0,0,0,1,0,0
23,2,78,2,7,0,0,0,1,1,0,1,0,0,0,0,1,0,0
20,3,72,1,6,2,2,2,0,1,1,1,0,1,0,0,0,1,0
20,3,82,1,6,4,3,3,0,1,0,0,0,1,0,0,0,0,0
23,4,89,0,4,2,2,2,0,1,0,0,0,0,1,1,0,0,0
18,4,78,1,7,2,2,2,0,1,0,0,0,0,1,1,0,0,0
17,3,71,2,3,3,3,3,0,1,0,0,0,0,1,0,0,1,0
19,4,90,1,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0
23,4,90,1,5,1,1,1,0,1,1,0,1,0,0,0,0,1,0
17,1,86,1,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0
17,1,82,3,6,1,1,1,1,1,1,1,1,0,0,0,1,0,0
20,5,85,2,5,3,3,3,0,0,0,0,1,0,0,0,1,0,0
22,5,69,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,4,77,1,3,2,3,3,1,0,0,0,1,0,0,1,0,0,0
20,5,87,0,4,4,4,4,0,1,0,0,1,0,0,0,0,1,0
20,6,84,0,5,3,3,3,0,1,0,1,0,0,1,0,0,0,1
23,3,89,1,3,2,1,1,0,1,1,0,0,0,1,0,0,0,0
17,3,94,1,6,2,3,3,0,1,0,0,0,0,0,1,0,0,0
20,4,72,2,7,1,2,2,0,1,1,1,1,0,0,0,0,1,0
21,5,85,2,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0
22,3,79,2,4,2,3,3,0,1,1,0,0,0,0,0,0,1,0
19,5,78,0,5,2,2,2,0,1,0,0,0,1,0,0,0,0,0
21,3,100,4,6,2,2,2,1,1,1,1,0,0,1,1,0,0,0
17,4,69,0,7,2,2,2,0,1,1,0,0,1,0,0,0,1,0
19,3,80,6,5,2,2,2,0,1,0,1,0,0,1,0,0,0,0
22,4,65,0,5,4,4,4,0,1,0,0,0,0,0,1,0,0,0
18,2,82,2,5,0,0,0,1,1,0,0,0,0,1,1,0,0,0
21,5,66,1,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0
22,1,74,3,5,1,2,2,0,1,1,1,1,0,0,1,0,0,0
20,2,82,3,3,2,2,3,0,1,1,0,0,1,0,1,0,0,0
21,5,70,4,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0
18,6,89,2,5,4,3,3,0,1,1,0,1,0,0,0,0,0,1
20,4,71,3,5,2,2,2,0,1,1,1,0,0,1,0,0,1,0
22,5,69,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1
21,5,80,1,7,1,1,1,0,1,1,0,0,0,1,0,1,0,0
19,4,85,2,5,4,4,4,0,1,1,1,0,0,1,0,1,0,0
21,3,71,3,6,3,2,3,0,1,0,1,0,1,0,0,1,0,0
22,5,69,0,6,1,1,1,1,1,1,0,0,0,1,1,0,0,0
17,3,74,0,6,1,1,1,1,1,1,1,0,0,0,0,0,1,0
23,4,100,1,8,1,1,1,0,1,1,0,0,0,0,0,0,0,1
20,1,90,3,7,2,2,2,0,0,0,0,0,1,0,0,0,0,1
21,3,77,2,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
23,3,71,0,7,0,0,0,1,1,0,0,1,0,0,1,0,0,0
18,4,75,3,4,3,3,3,0,1,0,1,0,0,0,1,0,0,0
19,3,94,2,4,3,3,3,0,1,1,0,0,0,1,0,1,0,0
20,3,98,1,7,2,2,2,0,1,1,0,0,1,0,1,0,0,0
19,3,75,1,2,3,4,3,0,1,0,0,0,1,0,0,0,0,0
24,2,84,3,8,2,3,3,0,1,0,0,0,0,1,0,0,0,0
19,1,79,2,7,3,3,3,0,1,1,1,0,0,1,0,0,0,0
19,3,92,2,6,2,2,2,0,1,1,0,0,0,0,0,0,1,0
21,3,73,0,7,0,0,0,0,1,1,0,1,0,0,1,0,0,0
18,4,89,3,7,0,0,0,1,1,1,1,1,0,0,0,0,1,0
20,3,71,1,5,0,1,1,0,1,0,1,0,0,1,0,0,0,1
21,4,89,1,6,2,2,2,0,1,0,0,0,0,1,0,0,0,1
20,3,75,1,3,3,2,2,0,0,1,0,0,0,1,0,0,1,0
20,3,79,1,7,2,1,1,0,0,0,1,0,0,0,0,0,1,0
19,1,76,1,6,3,3,3,0,1,1,0,1,0,0,0,0,0,0
17,3,97,0,8,2,2,2,0,1,0,1,0,1,0,0,0,0,0
21,0,90,4,5,2,2,2,0,0,0,0,0,0,1,0,1,0,0
24,2,78,0,6,2,2,2,1,1,1,1,0,1,0,0,0,1,0
21,2,75,1,3,3,3,3,0,1,1,1,0,0,0,0,0,0,1
21,4,92,0,5,3,3,3,0,1,1,0,0,0,1,0,0,1,0
22,4,54,3,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18,4,85,4,5,2,3,3,0,1,0,0,0,0,0,0,1,0,0
24,2,74,3,8,0,0,0,1,1,1,0,0,0,1,1,0,0,0
21,5,100,1,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0
24,3,100,1,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0
19,6,82,7,6,1,1,1,1,1,1,0,1,0,0,1,0,0,0
25,3,79,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0
22,6,82,3,7,1,1,1,1,0,0,0,0,1,0,0,1,0,0
22,7,77,2,4,4,4,3,0,1,1,0,0,1,0,0,0,0,1
21,4,75,0,4,3,3,3,0,1,0,1,1,0,0,0,0,0,0
20,4,83,0,5,2,2,2,0,1,0,0,0,1,0,0,1,0,0
23,3,87,1,5,0,0,0,0,1,1,0,1,0,0,1,0,0,0
21,5,83,2,6,3,3,3,0,0,0,0,0,1,0,0,0,0,1
17,3,84,1,8,1,1,1,0,1,1,0,0,0,0,0,1,0,0
18,4,76,2,5,0,1,1,1,1,0,0,1,0,0,0,1,0,0
20,4,74,2,5,4,4,4,0,0,1,0,1,0,0,0,0,1,0
21,3,74,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0
20,2,88,2,5,3,3,3,0,1,0,0,0,0,1,0,0,0,1
23,2,82,3,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0
17,5,83,1,5,1,1,1,0,1,1,1,0,0,1,0,0,0,1
21,4,84,2,8,2,2,2,0,1,0,1,0,0,0,1,0,0,0
17,5,81,0,6,1,1,1,0,1,0,0,0,1,0,0,0,0,0
22,3,82,2,4,2,2,2,0,1,1,0,0,0,0,0,0,0,0
20,3,92,0,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0
21,3,88,2,3,4,3,3,0,1,0,0,0,0,1,0,0,1,0
19,1,80,2,4,0,0,0,1,1,1,1,1,0,0,0,1,0,0
23,4,78,0,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0
23,3,90,1,1,3,2,2,0,1,0,0,1,0,0,0,0,0,1
22,3,84,1,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0
20,3,79,2,6,1,1,1,1,1,1,0,1,0,0,0,0,1,0
22,5,71,2,3,3,3,3,0,1,1,0,0,0,1,0,0,1,0
19,4,95,0,5,3,4,3,0,1,1,0,1,0,0,0,0,0,1
22,5,73,1,3,3,3,3,0,1,0,0,1,0,0,0,0,0,1
24,4,84,2,1,2,2,2,0,0,1,0,0,0,1,0,1,0,0
23,4,96,4,4,3,3,3,0,0,1,0,0,0,0,0,0,0,1
19,4,79,4,3,3,3,3,0,1,0,1,0,0,0,0,1,0,0
21,3,81,3,6,2,2,2,0,1,1,0,0,0,0,0,0,1,0
18,3,88,1,6,2,3,3,0,1,1,1,0,0,1,0,0,0,0
22,3,72,3,3,1,1,1,0,1,0,0,1,0,0,0,0,0,1
22,4,68,3,7,2,2,2,0,1,1,0,1,0,0,0,0,0,1
17,1,79,1,6,2,3,2,1,1,0,1,0,1,0,0,0,1,0
18,3,82,2,5,1,1,2,1,1,1,0,0,1,0,0,0,1,0
20,4,82,0,6,2,2,3,0,1,0,0,1,0,0,0,1,0,0
20,3,93,5,3,1,1,1,1,1,1,0,0,1,0,0,1,0,0
18,4,74,0,1,3,2,2,0,1,0,0,0,1,0,0,1,0,0
21,4,80,3,5,0,0,0,1,1,1,0,1,0,0,0,0,1,0
21,4,94,3,3,3,3,3,0,1,1,1,0,0,0,0,1,0,0
20,1,79,1,5,4,4,3,0,1,1,1,0,0,1,0,0,0,1
19,5,97,3,6,2,3,3,0,1,0,0,1,0,0,0,0,1,0
23,7,80,3,2,3,3,3,1,1,1,0,0,0,1,0,0,1,0
24,5,76,2,5,2,2,2,0,1,0,1,0,0,1,0,1,0,0
19,3,81,4,7,0,1,1,1,1,0,0,0,1,0,1,0,0,0
19,2,84,1,1,4,3,3,0,1,0,1,0,1,0,0,0,0,1
22,4,63,1,5,1,1,1,1,0,1,1,1,0,0,0,0,0,1
20,4,85,0,8,0,0,0,1,1,0,0,0,1,0,0,1,0,0
20,5,80,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1
22,2,92,2,6,3,3,3,0,1,1,1,0,1,0,1,0,0,0
17,4,86,3,3,3,3,3,0,1,1,0,0,0,0,0,1,0,0
23,4,82,1,7,1,2,2,0,1,1,0,0,0,0,0,0,0,1
21,5,79,1,6,1,2,2,0,1,0,0,0,1,0,0,0,0,1
20,5,88,2,5,3,4,4,0,1,1,0,0,0,1,0,0,1,0
20,4,82,2,5,3,3,3,0,1,0,0,0,1,0,0,0,0,0
20,6,78,2,6,2,2,2,0,1,0,0,0,1,0,0,0,1,0
17,3,76,1,5,2,2,2,0,1,1,0,1,0,0,0,1,0,0
24,5,87,2,3,3,3,3,0,1,0,1,0,0,1,1,0,0,0
